"In this task, you're given passages that contain mentions of names of people, places, or things. Some of these mentions refer to the same person, place, or thing. Your job is to write questions that evaluate one's understanding of such references. Good questions are expected to link pronouns (she, her, him, his, their, etc.) or other mentions to people, places, or things to which they may refer. Do not ask questions that can be answered correctly without understanding the paragraph or having multiple answers. Avoid questions that do not link phrases referring to the same entity. For each of your questions, the answer should be one or more phrases in the paragraph, and it should be unambiguous.","Passage: At Eynsford, with Moeran as his co-tenant, Heseltine presided over a bohemian household with a flexible population of artists, musicians and friends. Moeran had studied at the Royal College of Music before and after the First World War; he avidly collected folk music and had admired Delius during his youth. Although they had much in common, he and Heseltine rarely worked together, though they did co-write a song, ""Maltworms"". The other permanent Eynsford residents were Barbara Peache, Heseltine's long-term girlfriend whom he had known since the early 1920s, and Hal Collins, a New Zealand Māori who acted as a general factotum. Peache was described by Delius's assistant Eric Fenby as ""a very quiet, attractive girl, quite different from Phil's usual types"". Although not formally trained, Collins was a gifted graphic designer and occasional composer, who sometimes assisted Heseltine. The household was augmented at various times by the composers William Walton and Constant Lambert, the artist Nina Hamnett, and sundry acquaintances of both sexes.The ambience at Eynsford was one of alcohol (the ""Five Bells"" public house was conveniently across the road) and uninhibited sexual activity. These years are the primary basis for the Warlock legends of wild living and debauchery. Visitors to the house left accounts of orgies, all-night drunken parties, and rough horseplay that at least once brought police intervention. However, such activities were mainly confined to weekends; within this unconventional setting Heseltine accomplished much work, including settings from the Jacobean dramatist John Webster and the modern poet Hilaire Belloc, and the Capriol Suite in versions for string and full orchestra. Heseltine continued to transcribe early music, wrote articles and criticism, and finished the book on Gesualdo. He attempted to restore the reputation of a neglected Elizabethan composer, Thomas Whythorne, with a long pamphlet which, years later, brought significant amendments to Whythorne's entry in The History of Music in England. He also wrote a general study of Elizabethan music, The English Ayre.In January 1927, Heseltine's string serenade was recorded for the National Gramophonic Society, by John Barbirolli and an improvised chamber orchestra. A year later, HMV recorded the ballad ""Captain Stratton's Fancy"", sung by Peter Dawson. These two are the only recordings of Heseltine's music released during his lifetime. His association with the poet and journalist Bruce Blunt led to the popular Christmas anthem ""Bethlehem Down"", which the pair wrote in 1927 to raise money for their Christmas drinking. By the summer of 1928 his general lifestyle had created severe financial problems, despite his industry. In October he was forced to give up the cottage at Eynsford, and returned to Cefn Bryntalch.","Q: Who were the other permanent Eynsford residents? 
A: At Eynsford, with Moeran as his co-tenant, Heseltine presided over a bohemian household with a flexible population of artists, musicians and friends. Moeran had studied at the Royal College of Music before and after the First World War; he avidly collected folk music and had admired Delius during his youth. Although they had much in common, he and Heseltine rarely worked together, though they did co-write a song, ""Maltworms"". The",5
"In this task, you're given passages that contain mentions of names of people, places, or things. Some of these mentions refer to the same person, place, or thing. Your job is to write questions that evaluate one's understanding of such references. Good questions are expected to link pronouns (she, her, him, his, their, etc.) or other mentions to people, places, or things to which they may refer. Do not ask questions that can be answered correctly without understanding the paragraph or having multiple answers. Avoid questions that do not link phrases referring to the same entity. For each of your questions, the answer should be one or more phrases in the paragraph, and it should be unambiguous.","Passage: At Eynsford, with Moeran as his co-tenant, Heseltine presided over a bohemian household with a flexible population of artists, musicians and friends. Moeran had studied at the Royal College of Music before and after the First World War; he avidly collected folk music and had admired Delius during his youth. Although they had much in common, he and Heseltine rarely worked together, though they did co-write a song, ""Maltworms"". The other permanent Eynsford residents were Barbara Peache, Heseltine's long-term girlfriend whom he had known since the early 1920s, and Hal Collins, a New Zealand Māori who acted as a general factotum. Peache was described by Delius's assistant Eric Fenby as ""a very quiet, attractive girl, quite different from Phil's usual types"". Although not formally trained, Collins was a gifted graphic designer and occasional composer, who sometimes assisted Heseltine. The household was augmented at various times by the composers William Walton and Constant Lambert, the artist Nina Hamnett, and sundry acquaintances of both sexes.The ambience at Eynsford was one of alcohol (the ""Five Bells"" public house was conveniently across the road) and uninhibited sexual activity. These years are the primary basis for the Warlock legends of wild living and debauchery. Visitors to the house left accounts of orgies, all-night drunken parties, and rough horseplay that at least once brought police intervention. However, such activities were mainly confined to weekends; within this unconventional setting Heseltine accomplished much work, including settings from the Jacobean dramatist John Webster and the modern poet Hilaire Belloc, and the Capriol Suite in versions for string and full orchestra. Heseltine continued to transcribe early music, wrote articles and criticism, and finished the book on Gesualdo. He attempted to restore the reputation of a neglected Elizabethan composer, Thomas Whythorne, with a long pamphlet which, years later, brought significant amendments to Whythorne's entry in The History of Music in England. He also wrote a general study of Elizabethan music, The English Ayre.In January 1927, Heseltine's string serenade was recorded for the National Gramophonic Society, by John Barbirolli and an improvised chamber orchestra. A year later, HMV recorded the ballad ""Captain Stratton's Fancy"", sung by Peter Dawson. These two are the only recordings of Heseltine's music released during his lifetime. His association with the poet and journalist Bruce Blunt led to the popular Christmas anthem ""Bethlehem Down"", which the pair wrote in 1927 to raise money for their Christmas drinking. By the summer of 1928 his general lifestyle had created severe financial problems, despite his industry. In October he was forced to give up the cottage at Eynsford, and returned to Cefn Bryntalch.","Question: Who is referred to when the pronoun ""he"" is used?
Answers: Heseltine and Moeran.",5
"In this task, you're given passages that contain mentions of names of people, places, or things. Some of these mentions refer to the same person, place, or thing. Your job is to write questions that evaluate one's understanding of such references. Good questions are expected to link pronouns (she, her, him, his, their, etc.) or other mentions to people, places, or things to which they may refer. Do not ask questions that can be answered correctly without understanding the paragraph or having multiple answers. Avoid questions that do not link phrases referring to the same entity. For each of your questions, the answer should be one or more phrases in the paragraph, and it should be unambiguous.","Passage: At Eynsford, with Moeran as his co-tenant, Heseltine presided over a bohemian household with a flexible population of artists, musicians and friends. Moeran had studied at the Royal College of Music before and after the First World War; he avidly collected folk music and had admired Delius during his youth. Although they had much in common, he and Heseltine rarely worked together, though they did co-write a song, ""Maltworms"". The other permanent Eynsford residents were Barbara Peache, Heseltine's long-term girlfriend whom he had known since the early 1920s, and Hal Collins, a New Zealand Māori who acted as a general factotum. Peache was described by Delius's assistant Eric Fenby as ""a very quiet, attractive girl, quite different from Phil's usual types"". Although not formally trained, Collins was a gifted graphic designer and occasional composer, who sometimes assisted Heseltine. The household was augmented at various times by the composers William Walton and Constant Lambert, the artist Nina Hamnett, and sundry acquaintances of both sexes.The ambience at Eynsford was one of alcohol (the ""Five Bells"" public house was conveniently across the road) and uninhibited sexual activity. These years are the primary basis for the Warlock legends of wild living and debauchery. Visitors to the house left accounts of orgies, all-night drunken parties, and rough horseplay that at least once brought police intervention. However, such activities were mainly confined to weekends; within this unconventional setting Heseltine accomplished much work, including settings from the Jacobean dramatist John Webster and the modern poet Hilaire Belloc, and the Capriol Suite in versions for string and full orchestra. Heseltine continued to transcribe early music, wrote articles and criticism, and finished the book on Gesualdo. He attempted to restore the reputation of a neglected Elizabethan composer, Thomas Whythorne, with a long pamphlet which, years later, brought significant amendments to Whythorne's entry in The History of Music in England. He also wrote a general study of Elizabethan music, The English Ayre.In January 1927, Heseltine's string serenade was recorded for the National Gramophonic Society, by John Barbirolli and an improvised chamber orchestra. A year later, HMV recorded the ballad ""Captain Stratton's Fancy"", sung by Peter Dawson. These two are the only recordings of Heseltine's music released during his lifetime. His association with the poet and journalist Bruce Blunt led to the popular Christmas anthem ""Bethlehem Down"", which the pair wrote in 1927 to raise money for their Christmas drinking. By the summer of 1928 his general lifestyle had created severe financial problems, despite his industry. In October he was forced to give up the cottage at Eynsford, and returned to Cefn Bryntalch.","What was the name of Heseltine's co-tenant at Eynsford? 
A. Moeran B. Barbirolli C. Phil Heseltine D. Bruce Blunt 
E. William Walton 
F. Delius 
G. Nina Hamnett 
H. Hilaire Belloc 
I. John Barbirolli 
J. Peter Dawson 
K. Cefn Bryntalch 
L. Five Bells 
M. Eynsford 
N. Elizabethan music O. John",5
"In this task, you're given passages that contain mentions of names of people, places, or things. Some of these mentions refer to the same person, place, or thing. Your job is to write questions that evaluate one's understanding of such references. Good questions are expected to link pronouns (she, her, him, his, their, etc.) or other mentions to people, places, or things to which they may refer. Do not ask questions that can be answered correctly without understanding the paragraph or having multiple answers. Avoid questions that do not link phrases referring to the same entity. For each of your questions, the answer should be one or more phrases in the paragraph, and it should be unambiguous.","Passage: In September 1930 Heseltine moved with Barbara Peache into a basement flat at 12a Tite Street in Chelsea. With no fresh creative inspiration, he worked in the British Museum to transcribe the music of English composer Cipriani Potter, and made a solo version of ""Bethlehem Down"" with organ accompaniment. On the evening of 16 December Heseltine met with Van Dieren and his wife for a drink and invited them home afterwards. According to Van Dieren, the visitors left at about 12:15 a.m. Neighbours later reported sounds of movement and of a piano in the early morning. When Peache, who had been away, returned early on 17 December, she found the doors and windows bolted, and smelled coal gas. The police broke into the flat and found Heseltine unconscious; he was declared dead shortly afterwards, apparently as the result of coal gas poisoning.An inquest was held on 22 December; the jury could not determine whether the death was accidental or suicide and an open verdict was returned. Most commentators have considered suicide the more likely cause; Heseltine's close friend Lionel Jellinek and Peache both recalled that he had previously threatened to take his life by gas and the outline of a new will was found among the papers in the flat. Much later, Nigel Heseltine introduced a new theory—that his father had been murdered by Van Dieren, the sole beneficiary of Heseltine's 1920 will, which stood to be revoked by the new one. This theory is not considered tenable by most commentators. The suicide theory is supported (arguably), by the (supposed, accepted) fact that Heseltine/Warlock had put his young cat outside the room before he had turned on the lethal gas.Philip Heseltine was buried alongside his father at Godalming cemetery on 20 December 1930. In late February 1931, a memorial concert of his music was held at the Wigmore Hall; a second such concert took place in the following December.In 2011 the art critic Brian Sewell published his memoirs, in which he claimed that he was Heseltine's illegitimate son, born in July 1931 seven months after the composer's death. Sewell's mother, unnamed, was an intermittent girlfriend, a Roman Catholic  who refused Heseltine's offer to pay for an abortion and subsequently blamed herself for his death. Sewell was unaware of his father's identity until 1986.","In 1930, Heseltine moved into a basement flat with his wife Barbara Peache at 12a Tite Street in Chelsea. In 1931, on the seventh month of Barbara's pregnancy, Heseltine committed suicide by turning on a lethal gas. Who died? Heseltine or the unborn baby? What suicide method did Heseltine use? Turning on a gas. What caused his suicide? Unnamed depression or suicidal thoughts. Who was the unnamed Roman Catholic intermittent girl",4
"In this task, you're given passages that contain mentions of names of people, places, or things. Some of these mentions refer to the same person, place, or thing. Your job is to write questions that evaluate one's understanding of such references. Good questions are expected to link pronouns (she, her, him, his, their, etc.) or other mentions to people, places, or things to which they may refer. Do not ask questions that can be answered correctly without understanding the paragraph or having multiple answers. Avoid questions that do not link phrases referring to the same entity. For each of your questions, the answer should be one or more phrases in the paragraph, and it should be unambiguous.","Passage: In September 1930 Heseltine moved with Barbara Peache into a basement flat at 12a Tite Street in Chelsea. With no fresh creative inspiration, he worked in the British Museum to transcribe the music of English composer Cipriani Potter, and made a solo version of ""Bethlehem Down"" with organ accompaniment. On the evening of 16 December Heseltine met with Van Dieren and his wife for a drink and invited them home afterwards. According to Van Dieren, the visitors left at about 12:15 a.m. Neighbours later reported sounds of movement and of a piano in the early morning. When Peache, who had been away, returned early on 17 December, she found the doors and windows bolted, and smelled coal gas. The police broke into the flat and found Heseltine unconscious; he was declared dead shortly afterwards, apparently as the result of coal gas poisoning.An inquest was held on 22 December; the jury could not determine whether the death was accidental or suicide and an open verdict was returned. Most commentators have considered suicide the more likely cause; Heseltine's close friend Lionel Jellinek and Peache both recalled that he had previously threatened to take his life by gas and the outline of a new will was found among the papers in the flat. Much later, Nigel Heseltine introduced a new theory—that his father had been murdered by Van Dieren, the sole beneficiary of Heseltine's 1920 will, which stood to be revoked by the new one. This theory is not considered tenable by most commentators. The suicide theory is supported (arguably), by the (supposed, accepted) fact that Heseltine/Warlock had put his young cat outside the room before he had turned on the lethal gas.Philip Heseltine was buried alongside his father at Godalming cemetery on 20 December 1930. In late February 1931, a memorial concert of his music was held at the Wigmore Hall; a second such concert took place in the following December.In 2011 the art critic Brian Sewell published his memoirs, in which he claimed that he was Heseltine's illegitimate son, born in July 1931 seven months after the composer's death. Sewell's mother, unnamed, was an intermittent girlfriend, a Roman Catholic  who refused Heseltine's offer to pay for an abortion and subsequently blamed herself for his death. Sewell was unaware of his father's identity until 1986.","Q: Who was Heseltine's intermittent girlfriend?
A: His intermittent girlfriend was named. She was Catholic and refused Heseltine's offer to pay for an abortion. She later blamed herself for his death.",5
"In this task, you're given passages that contain mentions of names of people, places, or things. Some of these mentions refer to the same person, place, or thing. Your job is to write questions that evaluate one's understanding of such references. Good questions are expected to link pronouns (she, her, him, his, their, etc.) or other mentions to people, places, or things to which they may refer. Do not ask questions that can be answered correctly without understanding the paragraph or having multiple answers. Avoid questions that do not link phrases referring to the same entity. For each of your questions, the answer should be one or more phrases in the paragraph, and it should be unambiguous.","Passage: In September 1930 Heseltine moved with Barbara Peache into a basement flat at 12a Tite Street in Chelsea. With no fresh creative inspiration, he worked in the British Museum to transcribe the music of English composer Cipriani Potter, and made a solo version of ""Bethlehem Down"" with organ accompaniment. On the evening of 16 December Heseltine met with Van Dieren and his wife for a drink and invited them home afterwards. According to Van Dieren, the visitors left at about 12:15 a.m. Neighbours later reported sounds of movement and of a piano in the early morning. When Peache, who had been away, returned early on 17 December, she found the doors and windows bolted, and smelled coal gas. The police broke into the flat and found Heseltine unconscious; he was declared dead shortly afterwards, apparently as the result of coal gas poisoning.An inquest was held on 22 December; the jury could not determine whether the death was accidental or suicide and an open verdict was returned. Most commentators have considered suicide the more likely cause; Heseltine's close friend Lionel Jellinek and Peache both recalled that he had previously threatened to take his life by gas and the outline of a new will was found among the papers in the flat. Much later, Nigel Heseltine introduced a new theory—that his father had been murdered by Van Dieren, the sole beneficiary of Heseltine's 1920 will, which stood to be revoked by the new one. This theory is not considered tenable by most commentators. The suicide theory is supported (arguably), by the (supposed, accepted) fact that Heseltine/Warlock had put his young cat outside the room before he had turned on the lethal gas.Philip Heseltine was buried alongside his father at Godalming cemetery on 20 December 1930. In late February 1931, a memorial concert of his music was held at the Wigmore Hall; a second such concert took place in the following December.In 2011 the art critic Brian Sewell published his memoirs, in which he claimed that he was Heseltine's illegitimate son, born in July 1931 seven months after the composer's death. Sewell's mother, unnamed, was an intermittent girlfriend, a Roman Catholic  who refused Heseltine's offer to pay for an abortion and subsequently blamed herself for his death. Sewell was unaware of his father's identity until 1986.","What was Heseltine's occupation?

He was a composer.  What was the name of the flat where Heseltine lived? 
12a Tite Street in Chelsea. Who did Heseltine work with to transcribe the music of English composer Cipriani Potter? 
What instrument was used for ""Bethlehem Down"" to create a solo version? 
Organ. What happened to Heseltine when Peache returned on 17 December? 
She found the doors and windows bolted, and smelled coal gas. What did",6
"In this task, you're given passages that contain mentions of names of people, places, or things. Some of these mentions refer to the same person, place, or thing. Your job is to write questions that evaluate one's understanding of such references. Good questions are expected to link pronouns (she, her, him, his, their, etc.) or other mentions to people, places, or things to which they may refer. Do not ask questions that can be answered correctly without understanding the paragraph or having multiple answers. Avoid questions that do not link phrases referring to the same entity. For each of your questions, the answer should be one or more phrases in the paragraph, and it should be unambiguous.","Passage: In September 1930 Heseltine moved with Barbara Peache into a basement flat at 12a Tite Street in Chelsea. With no fresh creative inspiration, he worked in the British Museum to transcribe the music of English composer Cipriani Potter, and made a solo version of ""Bethlehem Down"" with organ accompaniment. On the evening of 16 December Heseltine met with Van Dieren and his wife for a drink and invited them home afterwards. According to Van Dieren, the visitors left at about 12:15 a.m. Neighbours later reported sounds of movement and of a piano in the early morning. When Peache, who had been away, returned early on 17 December, she found the doors and windows bolted, and smelled coal gas. The police broke into the flat and found Heseltine unconscious; he was declared dead shortly afterwards, apparently as the result of coal gas poisoning.An inquest was held on 22 December; the jury could not determine whether the death was accidental or suicide and an open verdict was returned. Most commentators have considered suicide the more likely cause; Heseltine's close friend Lionel Jellinek and Peache both recalled that he had previously threatened to take his life by gas and the outline of a new will was found among the papers in the flat. Much later, Nigel Heseltine introduced a new theory—that his father had been murdered by Van Dieren, the sole beneficiary of Heseltine's 1920 will, which stood to be revoked by the new one. This theory is not considered tenable by most commentators. The suicide theory is supported (arguably), by the (supposed, accepted) fact that Heseltine/Warlock had put his young cat outside the room before he had turned on the lethal gas.Philip Heseltine was buried alongside his father at Godalming cemetery on 20 December 1930. In late February 1931, a memorial concert of his music was held at the Wigmore Hall; a second such concert took place in the following December.In 2011 the art critic Brian Sewell published his memoirs, in which he claimed that he was Heseltine's illegitimate son, born in July 1931 seven months after the composer's death. Sewell's mother, unnamed, was an intermittent girlfriend, a Roman Catholic  who refused Heseltine's offer to pay for an abortion and subsequently blamed herself for his death. Sewell was unaware of his father's identity until 1986.",Who were the neighbors who heard noises from the flat on the morning of 17 December?,4
"In this task, you're given passages that contain mentions of names of people, places, or things. Some of these mentions refer to the same person, place, or thing. Your job is to write questions that evaluate one's understanding of such references. Good questions are expected to link pronouns (she, her, him, his, their, etc.) or other mentions to people, places, or things to which they may refer. Do not ask questions that can be answered correctly without understanding the paragraph or having multiple answers. Avoid questions that do not link phrases referring to the same entity. For each of your questions, the answer should be one or more phrases in the paragraph, and it should be unambiguous.","Passage: In September 1930 Heseltine moved with Barbara Peache into a basement flat at 12a Tite Street in Chelsea. With no fresh creative inspiration, he worked in the British Museum to transcribe the music of English composer Cipriani Potter, and made a solo version of ""Bethlehem Down"" with organ accompaniment. On the evening of 16 December Heseltine met with Van Dieren and his wife for a drink and invited them home afterwards. According to Van Dieren, the visitors left at about 12:15 a.m. Neighbours later reported sounds of movement and of a piano in the early morning. When Peache, who had been away, returned early on 17 December, she found the doors and windows bolted, and smelled coal gas. The police broke into the flat and found Heseltine unconscious; he was declared dead shortly afterwards, apparently as the result of coal gas poisoning.An inquest was held on 22 December; the jury could not determine whether the death was accidental or suicide and an open verdict was returned. Most commentators have considered suicide the more likely cause; Heseltine's close friend Lionel Jellinek and Peache both recalled that he had previously threatened to take his life by gas and the outline of a new will was found among the papers in the flat. Much later, Nigel Heseltine introduced a new theory—that his father had been murdered by Van Dieren, the sole beneficiary of Heseltine's 1920 will, which stood to be revoked by the new one. This theory is not considered tenable by most commentators. The suicide theory is supported (arguably), by the (supposed, accepted) fact that Heseltine/Warlock had put his young cat outside the room before he had turned on the lethal gas.Philip Heseltine was buried alongside his father at Godalming cemetery on 20 December 1930. In late February 1931, a memorial concert of his music was held at the Wigmore Hall; a second such concert took place in the following December.In 2011 the art critic Brian Sewell published his memoirs, in which he claimed that he was Heseltine's illegitimate son, born in July 1931 seven months after the composer's death. Sewell's mother, unnamed, was an intermittent girlfriend, a Roman Catholic  who refused Heseltine's offer to pay for an abortion and subsequently blamed herself for his death. Sewell was unaware of his father's identity until 1986.","What was the occupation of Philip Heseltine? 
He was a musician and composer.
What was the name of the composer Cipriani Potter? 
Where was the British Museum located? 
It was located in London. 
What type of music did Philip Heseltine create solo versions of? 
He created organ accompanimented versions of traditional English carols.  

*Note: This task requires understanding of names and places mentioned in the passage. Questions that do not link phrases referring to the same entity should be avoided. The answer to the question should be",6
"In this task, you're given passages that contain mentions of names of people, places, or things. Some of these mentions refer to the same person, place, or thing. Your job is to write questions that evaluate one's understanding of such references. Good questions are expected to link pronouns (she, her, him, his, their, etc.) or other mentions to people, places, or things to which they may refer. Do not ask questions that can be answered correctly without understanding the paragraph or having multiple answers. Avoid questions that do not link phrases referring to the same entity. For each of your questions, the answer should be one or more phrases in the paragraph, and it should be unambiguous.","Passage: The story follows a young teacher, Pat Conroy (played by Jon Voight), in 1969 assigned to isolated ""Yamacraw Island"" (Daufuskie Island) off the coast of South Carolina and populated mostly by poor black families. He finds out that the children as well as the adults have been isolated from the rest of the world and speak a dialect called Gullah, with ""Conrack"" of the novel's title being the best they can do to pronounce his last name. The school has only two rooms for all grades combined, with the Principal teaching grades one through four and Conroy teaching the higher grades. Conroy discovers that the students aren't taught much and will have little hope of making a life in the larger world.
Conroy tries to teach them about the outside world but comes into conflict both with the principal and Mr. Skeffington, the superintendent. He teaches them how to brush their teeth, who Babe Ruth is, and has the children listen to music, including Flight of the Bumblebee and Beethoven's Fifth Symphony.  He explains that the when Beethoven wrote the Fifth Symphony, he was writing about ""what death would sound like"".  He is also astounded they've never even heard of Halloween, and he decides to take them to Beaufort on the mainland to go trick-or-treating, which the superintendent has forbidden. He also must overcome parental fears of ""the river.""  As a result, he's fired.  As he leaves the island for the last time, the children come out to see him leave, all of them lined up on a rickety bridge.  As he is about to leave by boat, one of the students then begins playing a record, which is the beginning movement of Beethoven's Fifth Symphony.
This film was shot in and around Brunswick, Georgia and used pupils from C.B. Greer Elementary school as the cast of students.","What was the name of the island on which Pat Conroy teaches in the movie? (Daufuskie Island)
What name was given to the school where he teaches by the students? (The Conrack School)
Who played Pat Conroy in the movie? (Jon Voight) 
What year was the movie released? (1974)
What instrument did Beethoven write his 5th symphony about? (Death)
Why did the superintendent forbid the students going to Beaufort during Halloween? (Superstitions)
Why does Pat Con",4
"In this task, you're given passages that contain mentions of names of people, places, or things. Some of these mentions refer to the same person, place, or thing. Your job is to write questions that evaluate one's understanding of such references. Good questions are expected to link pronouns (she, her, him, his, their, etc.) or other mentions to people, places, or things to which they may refer. Do not ask questions that can be answered correctly without understanding the paragraph or having multiple answers. Avoid questions that do not link phrases referring to the same entity. For each of your questions, the answer should be one or more phrases in the paragraph, and it should be unambiguous.","Passage: The story follows a young teacher, Pat Conroy (played by Jon Voight), in 1969 assigned to isolated ""Yamacraw Island"" (Daufuskie Island) off the coast of South Carolina and populated mostly by poor black families. He finds out that the children as well as the adults have been isolated from the rest of the world and speak a dialect called Gullah, with ""Conrack"" of the novel's title being the best they can do to pronounce his last name. The school has only two rooms for all grades combined, with the Principal teaching grades one through four and Conroy teaching the higher grades. Conroy discovers that the students aren't taught much and will have little hope of making a life in the larger world.
Conroy tries to teach them about the outside world but comes into conflict both with the principal and Mr. Skeffington, the superintendent. He teaches them how to brush their teeth, who Babe Ruth is, and has the children listen to music, including Flight of the Bumblebee and Beethoven's Fifth Symphony.  He explains that the when Beethoven wrote the Fifth Symphony, he was writing about ""what death would sound like"".  He is also astounded they've never even heard of Halloween, and he decides to take them to Beaufort on the mainland to go trick-or-treating, which the superintendent has forbidden. He also must overcome parental fears of ""the river.""  As a result, he's fired.  As he leaves the island for the last time, the children come out to see him leave, all of them lined up on a rickety bridge.  As he is about to leave by boat, one of the students then begins playing a record, which is the beginning movement of Beethoven's Fifth Symphony.
This film was shot in and around Brunswick, Georgia and used pupils from C.B. Greer Elementary school as the cast of students.","What pronoun is used to refer to Pat Conroy in the passage?  
What instrumental piece of music does the student play to bid goodbye to Conroy?  
What does the superintendent forbid Conroy to do?  
What does the river represent to the parents?  
What happened to Conroy towards the end of the film?  What instrument does he play at the end?  
Which musical piece is played at the beginning of the film?  Who plays the instrument during the performance of the musical piece?  
Which school does the story follow Conroy to?  
",6
"In this task, you're given passages that contain mentions of names of people, places, or things. Some of these mentions refer to the same person, place, or thing. Your job is to write questions that evaluate one's understanding of such references. Good questions are expected to link pronouns (she, her, him, his, their, etc.) or other mentions to people, places, or things to which they may refer. Do not ask questions that can be answered correctly without understanding the paragraph or having multiple answers. Avoid questions that do not link phrases referring to the same entity. For each of your questions, the answer should be one or more phrases in the paragraph, and it should be unambiguous.","Passage: The story follows a young teacher, Pat Conroy (played by Jon Voight), in 1969 assigned to isolated ""Yamacraw Island"" (Daufuskie Island) off the coast of South Carolina and populated mostly by poor black families. He finds out that the children as well as the adults have been isolated from the rest of the world and speak a dialect called Gullah, with ""Conrack"" of the novel's title being the best they can do to pronounce his last name. The school has only two rooms for all grades combined, with the Principal teaching grades one through four and Conroy teaching the higher grades. Conroy discovers that the students aren't taught much and will have little hope of making a life in the larger world.
Conroy tries to teach them about the outside world but comes into conflict both with the principal and Mr. Skeffington, the superintendent. He teaches them how to brush their teeth, who Babe Ruth is, and has the children listen to music, including Flight of the Bumblebee and Beethoven's Fifth Symphony.  He explains that the when Beethoven wrote the Fifth Symphony, he was writing about ""what death would sound like"".  He is also astounded they've never even heard of Halloween, and he decides to take them to Beaufort on the mainland to go trick-or-treating, which the superintendent has forbidden. He also must overcome parental fears of ""the river.""  As a result, he's fired.  As he leaves the island for the last time, the children come out to see him leave, all of them lined up on a rickety bridge.  As he is about to leave by boat, one of the students then begins playing a record, which is the beginning movement of Beethoven's Fifth Symphony.
This film was shot in and around Brunswick, Georgia and used pupils from C.B. Greer Elementary school as the cast of students.","What is the name of the school where Conroy teaches in the passage? 

Yamacraw Island Elementary School.",6
"In this task, you're given passages that contain mentions of names of people, places, or things. Some of these mentions refer to the same person, place, or thing. Your job is to write questions that evaluate one's understanding of such references. Good questions are expected to link pronouns (she, her, him, his, their, etc.) or other mentions to people, places, or things to which they may refer. Do not ask questions that can be answered correctly without understanding the paragraph or having multiple answers. Avoid questions that do not link phrases referring to the same entity. For each of your questions, the answer should be one or more phrases in the paragraph, and it should be unambiguous.","Passage: The story follows a young teacher, Pat Conroy (played by Jon Voight), in 1969 assigned to isolated ""Yamacraw Island"" (Daufuskie Island) off the coast of South Carolina and populated mostly by poor black families. He finds out that the children as well as the adults have been isolated from the rest of the world and speak a dialect called Gullah, with ""Conrack"" of the novel's title being the best they can do to pronounce his last name. The school has only two rooms for all grades combined, with the Principal teaching grades one through four and Conroy teaching the higher grades. Conroy discovers that the students aren't taught much and will have little hope of making a life in the larger world.
Conroy tries to teach them about the outside world but comes into conflict both with the principal and Mr. Skeffington, the superintendent. He teaches them how to brush their teeth, who Babe Ruth is, and has the children listen to music, including Flight of the Bumblebee and Beethoven's Fifth Symphony.  He explains that the when Beethoven wrote the Fifth Symphony, he was writing about ""what death would sound like"".  He is also astounded they've never even heard of Halloween, and he decides to take them to Beaufort on the mainland to go trick-or-treating, which the superintendent has forbidden. He also must overcome parental fears of ""the river.""  As a result, he's fired.  As he leaves the island for the last time, the children come out to see him leave, all of them lined up on a rickety bridge.  As he is about to leave by boat, one of the students then begins playing a record, which is the beginning movement of Beethoven's Fifth Symphony.
This film was shot in and around Brunswick, Georgia and used pupils from C.B. Greer Elementary school as the cast of students.","What is the name of the school where Conroy teaches? 
Answer: Yamacraw Academy.",4
"In this task, you're given passages that contain mentions of names of people, places, or things. Some of these mentions refer to the same person, place, or thing. Your job is to write questions that evaluate one's understanding of such references. Good questions are expected to link pronouns (she, her, him, his, their, etc.) or other mentions to people, places, or things to which they may refer. Do not ask questions that can be answered correctly without understanding the paragraph or having multiple answers. Avoid questions that do not link phrases referring to the same entity. For each of your questions, the answer should be one or more phrases in the paragraph, and it should be unambiguous.","Passage: The story follows a young teacher, Pat Conroy (played by Jon Voight), in 1969 assigned to isolated ""Yamacraw Island"" (Daufuskie Island) off the coast of South Carolina and populated mostly by poor black families. He finds out that the children as well as the adults have been isolated from the rest of the world and speak a dialect called Gullah, with ""Conrack"" of the novel's title being the best they can do to pronounce his last name. The school has only two rooms for all grades combined, with the Principal teaching grades one through four and Conroy teaching the higher grades. Conroy discovers that the students aren't taught much and will have little hope of making a life in the larger world.
Conroy tries to teach them about the outside world but comes into conflict both with the principal and Mr. Skeffington, the superintendent. He teaches them how to brush their teeth, who Babe Ruth is, and has the children listen to music, including Flight of the Bumblebee and Beethoven's Fifth Symphony.  He explains that the when Beethoven wrote the Fifth Symphony, he was writing about ""what death would sound like"".  He is also astounded they've never even heard of Halloween, and he decides to take them to Beaufort on the mainland to go trick-or-treating, which the superintendent has forbidden. He also must overcome parental fears of ""the river.""  As a result, he's fired.  As he leaves the island for the last time, the children come out to see him leave, all of them lined up on a rickety bridge.  As he is about to leave by boat, one of the students then begins playing a record, which is the beginning movement of Beethoven's Fifth Symphony.
This film was shot in and around Brunswick, Georgia and used pupils from C.B. Greer Elementary school as the cast of students.",Who is Beethoven's Fifth Symphony about?  What does the word Yamacraw mean?  How does Pat Conroy try to teach Conrack's students? What is the best they can do to pronounce his last name? What are the two main islands that the story Conrack takes place on? What conflict does Pat Conroy come into with the principal?,7
